,index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
18841,19370,*,*,101468,*,*,Spouse present,*,Husband,*,Male,3103,0,40,*,>50K
18842,19371,*,*,107882,*,*,Spouse not present,*,Own-child,*,Female,0,0,35,*,<=50K
18843,19372,*,*,182691,*,*,Spouse not present,*,Unmarried,*,Male,0,0,60,*,<=50K
18844,19373,*,*,203776,*,*,Spouse present,*,Husband,*,Male,0,0,55,*,<=50K
18845,19374,*,*,201268,*,*,Spouse not present,*,Own-child,*,Female,0,0,15,*,<=50K
18846,19375,*,*,29762,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,68,*,<=50K
18847,19376,*,*,186346,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
18848,19377,*,*,196690,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
18849,19378,*,*,99604,*,*,Spouse present,*,Wife,*,Female,15024,0,24,*,>50K
18850,19379,*,*,194772,*,*,Spouse present,*,Husband,*,Male,0,0,55,*,<=50K
18851,19380,*,*,95446,*,*,Spouse not present,*,Own-child,*,Male,0,0,15,*,<=50K
18852,19381,*,*,257126,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,<=50K
18853,19382,*,*,194733,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
18854,19383,*,*,98361,*,*,Spouse not present,*,Own-child,*,Male,0,0,35,*,<=50K
18855,19384,*,*,124924,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,44,*,<=50K
18856,19385,*,*,111971,*,*,Spouse present,*,Husband,*,Male,0,0,30,*,<=50K
18857,19386,*,*,130714,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
18858,19387,*,*,208358,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
18859,19388,*,*,147627,*,*,Spouse not present,*,Not-in-family,*,Female,1055,0,22,*,<=50K
18860,19389,*,*,149507,*,*,Spouse present,*,Husband,*,Male,3464,0,38,*,<=50K
18861,19390,*,*,164870,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
18862,19391,*,*,236861,*,*,Spouse not present,*,Not-in-family,*,Male,0,1876,45,*,<=50K
18863,19392,*,*,220314,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
18864,19393,*,*,329980,*,*,Spouse not present,*,Not-in-family,*,Male,0,1876,40,*,<=50K
18865,19394,*,*,318537,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
18866,19395,*,*,183284,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,>50K
18867,19396,*,*,334368,*,*,Spouse not present,*,Not-in-family,*,Female,4650,0,40,*,<=50K
18868,19397,*,*,109227,*,*,Spouse not present,*,Unmarried,*,Female,0,0,70,*,<=50K
18869,19398,*,*,118551,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
18870,19399,*,*,163057,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,99,*,<=50K
18871,19400,*,*,253101,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,20,*,<=50K
18872,19401,*,*,20098,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
18873,19402,*,*,196227,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
18874,19403,*,*,175374,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
18875,19404,*,*,234037,*,*,Spouse present,*,Husband,*,Male,0,0,58,*,<=50K
18876,19405,*,*,341762,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,33,*,<=50K
18877,19406,*,*,174714,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
18878,19407,*,*,222835,*,*,Spouse not present,*,Own-child,*,Female,0,0,30,*,<=50K
18879,19408,*,*,251786,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
18880,19409,*,*,164219,*,*,Spouse not present,*,Own-child,*,Male,0,0,45,*,<=50K
18881,19410,*,*,251120,*,*,Spouse present,*,Husband,*,Male,7688,0,50,*,>50K
18882,19411,*,*,236993,*,*,Spouse not present,*,Unmarried,*,Female,0,0,30,*,<=50K
18883,19412,*,*,105896,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
18884,19413,*,*,211527,*,*,Spouse not present,*,Own-child,*,Male,0,0,60,*,<=50K
18885,19414,*,*,317809,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,>50K
18886,19415,*,*,185287,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
18887,19416,*,*,31014,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,>50K
18888,19417,*,*,151985,*,*,Spouse present,*,Wife,*,Female,0,0,24,*,>50K
18889,19418,*,*,89389,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
18890,19419,*,*,406051,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,80,*,>50K
18891,19420,*,*,171986,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,15,*,<=50K
18892,19421,*,*,167848,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
18893,19422,*,*,213019,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
18894,19423,*,*,211424,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
18895,19424,*,*,168981,*,*,Spouse not present,*,Unmarried,*,Female,0,0,55,*,<=50K
18896,19425,*,*,122348,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,<=50K
18897,19426,*,*,139753,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
18898,19427,*,*,176178,*,*,Spouse not present,*,Own-child,*,Female,0,0,2,*,<=50K
18899,19428,*,*,145220,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
18900,19429,*,*,188612,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,<=50K
18901,19430,*,*,445728,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
18902,19431,*,*,318002,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
18903,19432,*,*,235722,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
18904,19433,*,*,367984,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
18905,19434,*,*,212705,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,55,*,>50K
18906,19435,*,*,411273,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
18907,19436,*,*,103986,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
18908,19437,*,*,203761,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,>50K
18909,19438,*,*,266792,*,*,Spouse present,*,Husband,*,Male,99999,0,40,*,>50K
18910,19439,*,*,116800,*,*,Spouse not present,*,Own-child,*,Male,0,0,60,*,<=50K
18911,19440,*,*,99199,*,*,Spouse not present,*,Own-child,*,Male,0,0,10,*,<=50K
18912,19441,*,*,162327,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
18913,19442,*,*,100479,*,*,Spouse present,*,Husband,*,Male,0,0,48,*,<=50K
18914,19444,*,*,321990,*,*,Spouse present,*,Husband,*,Male,7298,0,48,*,>50K
18915,19445,*,*,108914,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
18916,19446,*,*,61343,*,*,Spouse present,*,Husband,*,Male,0,0,90,*,<=50K
18917,19447,*,*,81154,*,*,Spouse not present,*,Unmarried,*,Male,0,0,48,*,<=50K
18918,19448,*,*,162945,*,*,Spouse present,*,Husband,*,Male,0,2377,40,*,<=50K
18919,19449,*,*,225504,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,50,*,<=50K
18920,19450,*,*,191712,*,*,Spouse present,*,Husband,*,Male,0,2415,55,*,>50K
18921,19451,*,*,176063,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,>50K
18922,19452,*,*,198587,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
18923,19453,*,*,34965,*,*,Spouse present,*,Husband,*,Male,0,0,12,*,<=50K
18924,19454,*,*,467108,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,45,*,>50K
18925,19455,*,*,263899,*,*,Spouse not present,*,Own-child,*,Male,0,0,12,*,<=50K
18926,19456,*,*,204984,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
18927,19457,*,*,217568,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
18928,19458,*,*,48343,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
18929,19459,*,*,193130,*,*,Spouse present,*,Husband,*,Male,0,1887,40,*,>50K
18930,19460,*,*,253354,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
18931,19461,*,*,258026,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,16,*,<=50K
18932,19462,*,*,211360,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,30,*,<=50K
18933,19463,*,*,191367,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
18934,19464,*,*,148995,*,*,Spouse present,*,Husband,*,Male,0,0,55,*,>50K
18935,19465,*,*,123901,*,*,Spouse not present,*,Own-child,*,Female,0,0,40,*,<=50K
18936,19466,*,*,117496,*,*,Spouse present,*,Wife,*,Female,7298,0,30,*,>50K
18937,19467,*,*,32356,*,*,Spouse present,*,Husband,*,Male,0,0,51,*,<=50K
18938,19468,*,*,206506,*,*,Spouse not present,*,Other-relative,*,Male,0,0,10,*,<=50K
18939,19469,*,*,218729,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,25,*,<=50K
18940,19470,*,*,52498,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,>50K
18941,19471,*,*,136767,*,*,Spouse present,*,Husband,*,Male,0,0,30,*,<=50K
18942,19472,*,*,219540,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
18943,19473,*,*,114059,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,<=50K
18944,19474,*,*,247337,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,>50K
18945,19475,*,*,310969,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
18946,19476,*,*,171546,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,>50K
18947,19477,*,*,217455,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
18948,19478,*,*,410489,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,45,*,<=50K
18949,19479,*,*,146391,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,>50K
18950,19480,*,*,165484,*,*,Spouse present,*,Husband,*,Male,0,0,44,*,>50K
18951,19481,*,*,184271,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,36,*,<=50K
18952,19482,*,*,231347,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,20,*,<=50K
18953,19483,*,*,95469,*,*,Spouse present,*,Husband,*,Male,0,1902,40,*,>50K
18954,19484,*,*,244025,*,*,Spouse not present,*,Unmarried,*,Male,0,0,56,*,<=50K
18955,19485,*,*,46537,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
18956,19486,*,*,205730,*,*,Spouse present,*,Husband,*,Male,0,0,56,*,>50K
18957,19487,*,*,383745,*,*,Spouse present,*,Husband,*,Male,0,1887,30,*,>50K
18958,19488,*,*,328199,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
18959,19489,*,*,84553,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
18960,19490,*,*,221072,*,*,Spouse present,*,Husband,*,Male,0,0,49,*,<=50K
18961,19491,*,*,123983,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
18962,19492,*,*,191024,*,*,Spouse present,*,Husband,*,Male,0,0,30,*,<=50K
18963,19493,*,*,167868,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
18964,19496,*,*,143791,*,*,Spouse not present,*,Own-child,*,Female,0,0,12,*,<=50K
18965,19497,*,*,177271,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
18966,19498,*,*,129786,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
18967,19499,*,*,31339,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,>50K
18968,19500,*,*,236267,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
18969,19501,*,*,130620,*,*,Spouse present,*,Wife,*,Female,0,0,35,*,>50K
18970,19502,*,*,208180,*,*,Spouse present,*,Wife,*,Female,0,0,24,*,>50K
18971,19503,*,*,292058,*,*,Spouse not present,*,Other-relative,*,Male,0,0,30,*,<=50K
18972,19504,*,*,142712,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
18973,19505,*,*,119665,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,60,*,<=50K
18974,19506,*,*,116825,*,*,Spouse present,*,Husband,*,Male,0,0,55,*,>50K
18975,19507,*,*,201177,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
18976,19508,*,*,118337,*,*,Spouse present,*,Husband,*,Male,0,0,60,*,<=50K
18977,19510,*,*,289257,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
18978,19511,*,*,190912,*,*,Spouse present,*,Husband,*,Male,0,1651,40,*,<=50K
18979,19512,*,*,140581,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
18980,19513,*,*,174102,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
18981,19514,*,*,316509,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,50,*,<=50K
18982,19516,*,*,187279,*,*,Spouse present,*,Husband,*,Male,0,0,44,*,<=50K
18983,19517,*,*,259496,*,*,Spouse not present,*,Own-child,*,Female,0,0,20,*,<=50K
18984,19518,*,*,181466,*,*,Spouse present,*,Husband,*,Male,0,0,35,*,<=50K
18985,19519,*,*,178202,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
18986,19520,*,*,188976,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
18987,19521,*,*,203027,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
18988,19523,*,*,119033,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
18989,19524,*,*,216181,*,*,Spouse not present,*,Own-child,*,Male,0,0,35,*,<=50K
18990,19525,*,*,178341,*,*,Spouse present,*,Husband,*,Male,0,0,46,*,>50K
18991,19527,*,*,198953,*,*,Spouse not present,*,Unmarried,*,Female,0,0,38,*,<=50K
18992,19528,*,*,173110,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
18993,19529,*,*,66326,*,*,Spouse present,*,Husband,*,Male,0,0,99,*,<=50K
18994,19530,*,*,181091,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
18995,19531,*,*,135500,*,*,Spouse present,*,Husband,*,Male,0,1977,40,*,>50K
18996,19532,*,*,133929,*,*,Spouse not present,*,Unmarried,*,Female,0,0,36,*,<=50K
18997,19533,*,*,86483,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
18998,19534,*,*,167787,*,*,Spouse not present,*,Other-relative,*,Female,0,0,40,*,<=50K
18999,19535,*,*,208577,*,*,Spouse not present,*,Not-in-family,*,Male,0,2258,50,*,<=50K
19000,19537,*,*,118457,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,55,*,<=50K
19001,19538,*,*,298635,*,*,Spouse not present,*,Own-child,*,Male,0,0,30,*,<=50K
19002,19539,*,*,212780,*,*,Spouse not present,*,Unmarried,*,Female,0,0,20,*,<=50K
19003,19540,*,*,159187,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
19004,19541,*,*,237995,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,48,*,<=50K
19005,19542,*,*,160724,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
19006,19543,*,*,183800,*,*,Spouse present,*,Husband,*,Male,0,1887,40,*,>50K
19007,19544,*,*,185936,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,15,*,<=50K
19008,19545,*,*,161198,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,25,*,<=50K
19009,19546,*,*,113635,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,30,*,<=50K
19010,19547,*,*,214542,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
19011,19548,*,*,172991,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
19012,19549,*,*,203761,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
19013,19550,*,*,161141,*,*,Spouse present,*,Husband,*,Male,0,0,48,*,>50K
19014,19551,*,*,180117,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
19015,19552,*,*,317396,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
19016,19553,*,*,237868,*,*,Spouse not present,*,Unmarried,*,Male,0,0,5,*,<=50K
19017,19554,*,*,323069,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
19018,19555,*,*,181091,*,*,Spouse present,*,Husband,*,Male,7688,0,40,*,>50K
19019,19556,*,*,309122,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
19020,19557,*,*,105936,*,*,Spouse not present,*,Not-in-family,*,Female,13550,0,40,*,>50K
19021,19558,*,*,40024,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,42,*,<=50K
19022,19559,*,*,192443,*,*,Spouse not present,*,Not-in-family,*,Male,13550,0,40,*,>50K
19023,19560,*,*,184216,*,*,Spouse not present,*,Own-child,*,Female,0,0,40,*,<=50K
19024,19562,*,*,205422,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,<=50K
19025,19563,*,*,22211,*,*,Spouse present,*,Husband,*,Male,0,1902,60,*,>50K
19026,19565,*,*,389713,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
19027,19566,*,*,82566,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,<=50K
19028,19567,*,*,199058,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
19029,19568,*,*,160440,*,*,Spouse present,*,Husband,*,Male,0,0,55,*,>50K
19030,19569,*,*,76034,*,*,Spouse present,*,Husband,*,Male,0,0,57,*,>50K
19031,19570,*,*,188503,*,*,Spouse not present,*,Unmarried,*,Female,6497,0,35,*,<=50K
19032,19571,*,*,92845,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
19033,19573,*,*,234474,*,*,Spouse not present,*,Own-child,*,Female,0,0,25,*,<=50K
19034,19574,*,*,107308,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
19035,19575,*,*,111891,*,*,Spouse not present,*,Other-relative,*,Female,0,0,35,*,<=50K
19036,19576,*,*,145419,*,*,Spouse present,*,Husband,*,Male,7688,0,67,*,>50K
19037,19577,*,*,193425,*,*,Spouse present,*,Wife,*,Female,4386,0,40,*,>50K
19038,19578,*,*,188278,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,50,*,<=50K
19039,19579,*,*,303485,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
19040,19581,*,*,114508,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
19041,19582,*,*,204172,*,*,Spouse not present,*,Other-relative,*,Female,0,0,40,*,<=50K
19042,19583,*,*,162973,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,56,*,<=50K
19043,19584,*,*,192695,*,*,Spouse present,*,Husband,*,Male,0,0,70,*,<=50K
19044,19585,*,*,89172,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
19045,19586,*,*,163320,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
19046,19587,*,*,128230,*,*,Spouse present,*,Husband,*,Male,0,0,30,*,<=50K
19047,19588,*,*,246440,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
19048,19589,*,*,50567,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,32,*,<=50K
19049,19590,*,*,117476,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
19050,19591,*,*,315834,*,*,Spouse not present,*,Not-in-family,*,Female,0,1876,40,*,<=50K
19051,19592,*,*,214881,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
19052,19593,*,*,195516,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
19053,19594,*,*,218653,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
19054,19595,*,*,87205,*,*,Spouse present,*,Wife,*,Female,7688,0,20,*,>50K
19055,19596,*,*,164647,*,*,Spouse not present,*,Unmarried,*,Female,0,0,38,*,<=50K
19056,19597,*,*,129151,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
19057,19598,*,*,319697,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,<=50K
19058,19599,*,*,193374,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
19059,19600,*,*,167864,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
19060,19601,*,*,197932,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,30,*,<=50K
19061,19602,*,*,102904,*,*,Spouse not present,*,Unmarried,*,Female,0,0,43,*,<=50K
19062,19603,*,*,216907,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,37,*,<=50K
19063,19604,*,*,331395,*,*,Spouse present,*,Husband,*,Male,0,0,42,*,<=50K
19064,19605,*,*,171424,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
19065,19606,*,*,35406,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,32,*,<=50K
19066,19607,*,*,238964,*,*,Spouse present,*,Husband,*,Male,0,0,60,*,>50K
19067,19608,*,*,213002,*,*,Spouse not present,*,Not-in-family,*,Male,0,1408,36,*,<=50K
19068,19609,*,*,27882,*,*,Spouse not present,*,Other-relative,*,Female,0,2205,40,*,<=50K
19069,19610,*,*,340543,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
19070,19611,*,*,70240,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,<=50K
19071,19613,*,*,253759,*,*,Spouse not present,*,Unmarried,*,Female,0,0,45,*,<=50K
19072,19614,*,*,194431,*,*,Spouse not present,*,Other-relative,*,Male,0,0,40,*,<=50K
19073,19615,*,*,137843,*,*,Spouse present,*,Husband,*,Male,7298,0,48,*,>50K
19074,19616,*,*,170649,*,*,Spouse present,*,Husband,*,Male,0,0,8,*,<=50K
19075,19617,*,*,182460,*,*,Spouse present,*,Husband,*,Male,0,0,60,*,>50K
19076,19618,*,*,26929,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
19077,19619,*,*,399022,*,*,Spouse not present,*,Own-child,*,Male,0,0,35,*,<=50K
19078,19620,*,*,50171,*,*,Spouse present,*,Husband,*,Male,0,0,10,*,<=50K
19079,19621,*,*,218490,*,*,Spouse present,*,Husband,*,Male,0,0,60,*,<=50K
19080,19622,*,*,164423,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
19081,19623,*,*,124436,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,>50K
19082,19624,*,*,60981,*,*,Spouse not present,*,Own-child,*,Female,0,0,30,*,<=50K
19083,19625,*,*,70868,*,*,Spouse not present,*,Own-child,*,Male,0,0,16,*,<=50K
19084,19626,*,*,150601,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
19085,19627,*,*,228500,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
19086,19628,*,*,76767,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,39,*,<=50K
19087,19629,*,*,218178,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
19088,19630,*,*,615367,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,60,*,<=50K
19089,19631,*,*,150324,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
19090,19632,*,*,51264,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
19091,19633,*,*,197642,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
19092,19634,*,*,229895,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
19093,19635,*,*,167415,*,*,Spouse present,*,Husband,*,Male,0,0,60,*,>50K
19094,19636,*,*,166934,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
19095,19637,*,*,305597,*,*,Spouse not present,*,Unmarried,*,Male,0,0,40,*,<=50K
19096,19638,*,*,301591,*,*,Spouse not present,*,Unmarried,*,Female,0,0,35,*,<=50K
19097,19639,*,*,229646,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
19098,19640,*,*,51461,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
19099,19641,*,*,206600,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,24,*,<=50K
19100,19642,*,*,176836,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,60,*,<=50K
19101,19643,*,*,204447,*,*,Spouse present,*,Husband,*,Male,15024,0,65,*,>50K
19102,19644,*,*,33304,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
19103,19645,*,*,174051,*,*,Spouse present,*,Husband,*,Male,0,0,48,*,<=50K
19104,19646,*,*,38918,*,*,Spouse not present,*,Not-in-family,*,Male,0,1876,75,*,<=50K
19105,19647,*,*,170017,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
19106,19648,*,*,98466,*,*,Spouse not present,*,Unmarried,*,Male,0,0,35,*,<=50K
19107,19649,*,*,188864,*,*,Spouse not present,*,Unmarried,*,Female,0,0,20,*,<=50K
19108,19650,*,*,137815,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,>50K
19109,19651,*,*,43475,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
19110,19652,*,*,557236,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
19111,19653,*,*,32779,*,*,Spouse present,*,Husband,*,Male,0,419,12,*,<=50K
19112,19654,*,*,161765,*,*,Spouse present,*,Husband,*,Male,0,2051,57,*,<=50K
19113,19655,*,*,207668,*,*,Spouse not present,*,Other-relative,*,Male,0,2444,50,*,>50K
19114,19656,*,*,171215,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
19115,19657,*,*,52590,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
19116,19658,*,*,183751,*,*,Spouse present,*,Husband,*,Male,0,0,65,*,<=50K
19117,19659,*,*,149507,*,*,Spouse present,*,Husband,*,Male,0,0,42,*,<=50K
19118,19660,*,*,98092,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
19119,19661,*,*,123714,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
19120,19662,*,*,190385,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,37,*,<=50K
19121,19663,*,*,334273,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
19122,19664,*,*,343440,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
19123,19665,*,*,208302,*,*,Spouse not present,*,Other-relative,*,Male,0,0,30,*,<=50K
19124,19666,*,*,280164,*,*,Spouse not present,*,Own-child,*,Male,0,0,32,*,<=50K
19125,19667,*,*,174714,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,60,*,<=50K
